id,cnvd_title,cnvd_id,cnvd_date,cnvd_level,cnvd_product,cnvd_cve_id,cnvd_bug_id,cnvd_description,cnvd_reference,cnvd_solution,cnvd_patch,cnvd_update
1376,Siemens SIMATIC WinCC和PCS 7存在信息泄露、目录穿越、缓冲区溢出等多个漏洞,CNVD-2013-02175,2013/3/26,高,SiemensSIMATICWinCC<7.2SIEMENSSIMATICPCS7<8.0SP1,0,58545,SiemensSIMATICWinCC是监测控制和数据采集SCADA及人机界面HMI系统。SiemensSIMATICPCS是流程控制系统。SiemensSIMATICWinCC7.2、SiemensSIMATICPCS78.0SP1之前版本存在信息泄露、目录遍历、缓冲区溢出安全漏洞，攻击者可利用这些漏洞获取敏感信息、任意系统文件，在使用ActiveX控件的应用上下文中执行任意代码。,http://www.securityfocus.com/bid/58545,Siemens已经为此发布了一个安全公告（siemens_security_advisory_ssa-714398）以及相应补丁:siemens_security_advisory_ssa-714398：SSA-714398:VulnerabilitiesinWinCC7.0SP3Update1链接：http://www.siemens.com/corporate-technology/pool/de/forschungsfelder/siemens_security_advisory_ssa-7,Siemens SIMATIC WinCC和PCS 7存在信息泄露、目录穿越、缓冲区溢出等多个漏洞的补丁,2013/3/26
1377,VxWorks SSH server (IPSSH)拒绝服务漏洞（CNVD-2013-02002）,CNVD-2013-02002,2013/3/25,高,WindRiverSystemsVxWorks6.5through6.9,CVE-2013-0714,0,VxWorks是一款嵌入式实时操作系统。VxWorksSSHserver(IPSSH)存在拒绝服务漏洞。攻击者可以通过通过特制的公钥认证请求，执行任意代码或者引起拒绝服务。,http://jvndb.jvn.jp/en/contents/2013/JVNDB-2013-000021.html,用户可参考如下供应商提供的安全公告获得补丁信息：http://jvn.jp/en/jp/JVN20671901/index.html,VxWorks SSH server (IPSSH)拒绝服务漏洞（CNVD-2013-02002）的补丁,2013/5/24
1378,VxWorks WebCLI拒绝服务漏洞,CNVD-2013-02009,2013/3/25,中,WindRiverSystemsVxWorks5.5through6.9,CVE-2013-0715,0,VxWorks是一款嵌入式实时操作系统。VxWorksWebCLI存在拒绝服务漏洞。攻击者可以借助一个特制的命令字符串，造成拒绝服务。,http://jvndb.jvn.jp/en/contents/2013/JVNDB-2013-000022.html,用户可参考如下供应商提供的安全公告获得补丁信息：http://jvn.jp/en/jp/JVN65923092/index.html,VxWorks WebCLI拒绝服务漏洞的补丁,2013/5/26
1379,VxWorks Web服务器拒绝服务漏洞,CNVD-2013-02010,2013/3/25,中,WindRiverSystemsVxWorks5.5through6.9,CVE-2013-0716,0,VxWorks是一款嵌入式实时操作系统。VxWorksWeb服务器存在拒绝服务漏洞。攻击者可以通过特制URI导致拒绝服务。,http://jvndb.jvn.jp/en/contents/2013/JVNDB-2013-000023.html,用户可参考如下供应商提供的安全公告获得补丁信息：http://jvn.jp/en/jp/JVN41022517/index.html,VxWorks Web服务器拒绝服务漏洞的补丁,2013/5/19
1380,Siemens WinCC RegReader ActiveX控件缓冲区溢出漏洞,CNVD-2013-02143,2013/3/26,中,SiemensWINCC<7.2,CVE-2013-0674,0,SiemensSIMATICWinCC是监测控制和数据采集SCADA及人机界面HMI系统。SIMATICPCS7内使用的SiemensWinCC7.2之前版本的RegReaderActiveX控件存在缓冲区溢出漏洞。可允许远程攻击者通过长参数执行任意代码。,http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-0674,Siemens已经为此发布了一个安全公告（SSA-714398）以及相应补丁:http://www.siemens.com/corporate-technology/pool/de/forschungsfelder/siemens_security_advisory_ssa-714398.pdf,Siemens WinCC RegReader ActiveX控件缓冲区溢出漏洞的补丁,2013/3/26
1381,Siemens WinCC CCEServer缓冲区溢出漏洞,CNVD-2013-02147,2013/3/26,中,SiemensWINCC<7.2,CVE-2013-0675,0,SiemensSIMATICWinCC是监测控制和数据采集SCADA及人机界面HMI系统。SIMATICPCS7内使用的SiemensWinCC7.2之前版本内CCEServer存在缓冲区溢出漏洞。可允许远程攻击者通过特制的报文造成拒绝服务，可能导致执行任意代码。,http://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-0675,Siemens已经为此发布了一个安全公告（SSA-714398）以及相应补丁:http://www.siemens.com/corporate-technology/pool/de/forschungsfelder/siemens_security_advisory_ssa-714398.pdf,Siemens WinCC CCEServer缓冲区溢出漏洞的补丁,2013/3/26
1382,Schneider Electric M340 PLC模块拒绝服务漏洞,CNVD-2013-02816,2013/4/9,中,SchneiderElectricM340PLCmodules,CVE-2013-2763,0,施耐德电气为100多个国家的能源及基础设施、工业、数据中心及网络、楼宇和住宅市场提供整体解决方案。其中多个产品使用的SESU工具用于更新windowsPC系统上的软件。SchneiderElectricM340PLC模块存在安全漏洞，允许远程攻击者利用漏洞使模块消耗大量资源，进行绝服务攻击。,http://ics-cert.us-cert.gov/pdf/ICSA-13-077-01A.pdf,目前没有详细解决方案提供：http://www.schneider-electric.com/,,2013/5/28
1383,Siemens CP 1616和CP 1604访问安全绕过漏洞,CNVD-2013-02264,2013/3/28,高,SiemensCP1616和CP1604COnboardcardofSIMANTICIPCs<2.5.2SiemensCP1616和CP1604CMicroboxpackage<2.5.2,CVE-2013-0659,58696,西门子CP1616和1604是工业以太网通讯卡，用于连接桌面工作站和PCI-104系统至PROFINET接口。西门子CP1616和1604固件默认启用调试接口，并启用远程访问的调试端口，远程攻击者利用向UDP17185端口发送特制的报文，可进行拒绝服务或任意代码执行攻击。,http://ics-cert.us-cert.gov/pdf/ICSA-13-084-01.pdf,用户可联系厂商获得如下的升级固件以修复此漏洞：http://support.automation.siemens.com/WW/view/en/67634096.,Siemens CP 1616和CP 1604访问安全绕过漏洞的补丁,2013/5/28
1384,VxWorks WebCLI远程拒绝服务漏洞（CNVD-2013-02191）,CNVD-2013-02191,2013/3/27,中,WindRiverSystemsVxWorks6.5through6.9,CVE-2013-0711,0,VxWorks是一款嵌入式实时操作系统。VxWorks存在拒绝服务漏洞。允许远程攻击者通过特制的报文造成拒绝服务。,"http://jvn.jp/en/jp/JVN45545972/http://secunia.com/advisories/52671/",目前厂商已经发布了升级补丁以修复这个安全问题，请到厂商的主页下载：http://www.windriver.com/,VxWorks WebCLI远程拒绝服务漏洞（CNVD-2013-02191）的补丁,2013/5/21
1385,Clorius Controls ICS SCADA信息泄露漏洞,CNVD-2013-02636,2013/4/7,中,CloriusControlsA/SICSSCADA00.00.0110CloriusControlsA/SICSSCADA00.00.0095,0,58800,CloriusControlsICSSCADA是一款工业控制系统软件。CloriusControlsICSSCADA未能正确限制对/html/info.htmlURL的访问，允许远程攻击者利用漏洞直接提交请求获取内部IP地址，MAC地址和固件版本信息。,"http://ics-cert.us-cert.gov/pdf/ICS-ALERT-13-091-02.pdfhttp://dariusfreamon.wordpress.com/2013/03/11/two-minor-vulnerabilities-in-clorius-controls-ics-scada/",目前没有详细解决方案提供：http://www.cloriuscontrols.com/,,2013/4/7
1386,RSLinx Enterprise 'Logger.dll'远程拒绝服务漏洞（CNVD-2013-02790）,CNVD-2013-02790,2013/4/9,高,RockwellAutomationRSLinxEnterpriseSoftware,CVE-2012-4715,58915,"RSLinxEnterprise是一个标准的OPC服务器软件,它是RSViewServer与PLC通讯的桥梁。RSLinxEnterprise(LogReceiver.exe和Logger.dll)没有正确处理输入，接收到超大数据包可导致一个逻辑错误，攻击者向4444/UDP端口(用户可配置，默认不启用)发送包含超大字节大小数据包，可使服务停止或可能导致任意代码执行。如下产品受此漏洞影响：CPR9,CPR9-SR1,CPR9-SR2,CPR9-SR3,CPR9-SR4,CPR9-SR5,CPR9-SR5.","http://ics-cert.us-cert.gov/pdf/ICSA-13-095-02.pdfhttps://rockwellautomation.custhelp.com/app/answers/detail/a_id/537599",用户可参考如下厂商提供的安全公告获得补丁信息：https://rockwellautomation.custhelp.com/app/answers/detail/a_id/537599,RSLinx Enterprise 'Logger.dll'远程拒绝服务漏洞（ CNVD-2013-21804 ）的补丁,2013/5/20
1387,RSLinx Enterprise 'Logger.dll'远程拒绝服务漏洞（CNVD-2013-027937 ）,CNVD-2013-02793,2013/4/9,高,RockwellAutomationRSLinxEnterpriseSoftware,CVE-2012-4695,58917,"RSLinxEnterprise是一个标准的OPC服务器软件,它是RSViewServer与PLC通讯的桥梁。RSLinxEnterprise(LogReceiver.exe和Logger.dll)没有正确处理输入，接收到零字节数据包可导致一个逻辑错误，攻击者向4444/UDP端口(用户可配置，默认不启用)发送零字节大小数据包，可时服务忽略之后的入站请求，导致拒绝服务攻击。如下产品受此漏洞影响：CPR9,CPR9-SR1,CPR9-SR2,CPR9-SR3,CPR9-SR4,CPR9-SR5,CPR9-S","http://ics-cert.us-cert.gov/pdf/ICSA-13-095-02.pdfhttps://rockwellautomation.custhelp.com/app/answers/detail/a_id/537599",用户可参考如下厂商提供的安全公告获得补丁信息：https://rockwellautomation.custhelp.com/app/answers/detail/a_id/537599,RSLinx Enterprise 'Logger.dll'远程拒绝服务漏洞（ CNVD-2013-21807 ）的补丁,2013/5/18
1388,Schneider Electric M340 BMXNOE01xx/BMXP3420xx PLC模块拒绝服务漏洞,CNVD-2013-02812,2013/4/9,中,SchneiderElectricBMXP3420xxPLCmodulesSchneiderElectricM340BMXNOE01xxmodules,CVE-2013-2761,0,施耐德电气为100多个国家的能源及基础设施、工业、数据中心及网络、楼宇和住宅市场提供整体解决方案。其中多个产品使用的SESU工具用于更新windowsPC系统上的软件。SchneiderElectricM340BMXNOE01xx和BMXP3420xxPLC模块存在安全漏洞，允许通过验证的远程攻击者通过特制的FTP通信使模块崩溃，造成拒绝服务攻击。,http://ics-cert.us-cert.gov/pdf/ICSA-13-077-01A.pdf,目前没有详细解决方案提供：http://www.schneider-electric.com/,,2013/4/9
1389,Cogent Real-Time Systems DataHub远程栈缓冲区溢出漏洞,CNVD-2013-02825,2013/4/9,高,CogentReal-TimeSystemsOPCDataHub6.4.21CogentReal-TimeSystemsCascadeDataHub6.4.21CogentReal-TimeSystemsCogentDataHub7.2.2CogentReal-TimeSystemsDataHubQuickTrend7.2.2CogentReal-TimeSystemsDataPid7.2.2CogentReal-TimeSystemsDataPid6.4.21CogentReal-TimeSystems,CVE-2013-0680,58902,CogentReal-TimeSystems是一家实时数据解决方案厂商。CogentReal-TimeSystemsDataHub不正确过滤用户提交的请求，允许远程攻击者可以利用漏洞进行缓冲区溢出攻击。如果攻击者提交的HTTP请求中包含超长'header'参数，可触发基于栈的缓冲区溢出，结果可导致拒绝服务或任意代码执行。,http://ics-cert.us-cert.gov/pdf/ICSA-13-095-01.pdf,"CogentReal-TimeSystemsDataHubQuickTrend7.3.0或更高版本,CogentDataHub7.3.0或更改产品,OPCDataHub6.4.22和Windows下的CascadeDataHub6.4.22版本已经修复此漏洞，建议用户下载更新：http://www.cogentdatahub.com/index.html",Cogent Real-Time Systems DataHub远程栈缓冲区溢出漏洞的补丁,2013/5/27
1390,Cogent Real-Time Systems DataHub文本命令缓冲区溢出漏洞,CNVD-2013-02823,2013/4/9,高,CogentReal-TimeSystemsOPCDataHub6.4.21CogentReal-TimeSystemsCascadeDataHub6.4.21CogentReal-TimeSystemsCogentDataHub7.2.2CogentReal-TimeSystemsDataHubQuickTrend7.2.2CogentReal-TimeSystemsDataPid7.2.2CogentReal-TimeSystemsDataPid6.4.21CogentReal-TimeSystems,CVE-2013-0682,58905,CogentReal-TimeSystems是一家实时数据解决方案厂商。CogentReal-TimeSystemsDataHub应用程序接收TCP链接方式的格式化文本命令，这些命令在应用程序内解析，校验和执行。发送随机数据给解析器，可导致越界访问已分配堆缓冲区，使应用程序崩溃，也可能越界访问栈缓冲区，可能利用特制消息修改栈来执行任意命令。,http://ics-cert.us-cert.gov/pdf/ICSA-13-095-01.pdf,"CogentReal-TimeSystemsDataHubQuickTrend7.3.0或更高版本,CogentDataHub7.3.0或更改产品,OPCDataHub6.4.22和Windows下的CascadeDataHub6.4.22版本已经修复此漏洞，建议用户下载更新：http://www.cogentdatahub.com/index.html",Cogent Real-Time Systems DataHub文本命令缓冲区溢出漏洞的补丁,2013/5/17
1391,Cogent Real-Time Systems DataHub远程拒绝服务漏洞（CNVD-2013-02822 ）,CNVD-2013-02822,2013/4/9,高,CogentReal-TimeSystemsOPCDataHub6.4.21CogentReal-TimeSystemsCascadeDataHub6.4.21CogentReal-TimeSystemsCogentDataHub7.2.2CogentReal-TimeSystemsDataHubQuickTrend7.2.2CogentReal-TimeSystemsDataPid7.2.2CogentReal-TimeSystemsDataPid6.4.21CogentReal-TimeSystems,CVE-2013-0683,58909,CogentReal-TimeSystems是一家实时数据解决方案厂商。CogentReal-TimeSystemsDataSim和DataPid程序通过TCP连接DataHub，信息和命令交换通过此链接上的格式化文本消息来完成。如果用户连接DataSim或DataPid到服务器而非DataHub，服务器设计生成随机或畸形消息，那么DataSim和DataPid会崩溃。,http://ics-cert.us-cert.gov/pdf/ICSA-13-095-01.pdf,"CogentReal-TimeSystemsDataHubQuickTrend7.3.0或更高版本,CogentDataHub7.3.0或更改产品,OPCDataHub6.4.22和Windows下的CascadeDataHub6.4.22版本已经修复此漏洞，建议用户下载更新：http://www.cogentdatahub.com/index.html",Cogent Real-Time Systems DataHub远程拒绝服务漏洞（CNVD-2013-02822 ）的补丁,2013/5/22
1392,VxWorks SSH server (IPSSH)拒绝服务漏洞（CNVD-2013-01998）,CNVD-2013-01998,2013/3/25,中,WindRiverSystemsVxWorks6.5through6.9,CVE-2013-0713,0,VxWorks是一款嵌入式实时操作系统。VxWorksSSHserver(IPSSH)存在拒绝服务漏洞。攻击者可以通过一个特制的私人请求造成拒绝服务。,http://jvndb.jvn.jp/en/contents/2013/JVNDB-2013-000020.html,用户可参考如下供应商提供的安全公告获得补丁信息：http://jvn.jp/en/jp/JVN52492830/index.html,VxWorks SSH server (IPSSH)拒绝服务漏洞（CNVD-2013-01998）的补丁,2013/3/25
1393,VxWorks SSH server (IPSSH)拒绝服务漏洞（CNVD-2013-01996）,CNVD-2013-01996,2013/3/25,高,WindRiverSystemsVxWorks6.5through6.9,CVE-2013-0711,0,VxWorks是一款嵌入式实时操作系统。VxWorksSSHserver(IPSSH)存在拒绝服务漏洞。攻击者可以通过一个特制的身份验证请求导致拒绝服务。,http://jvndb.jvn.jp/en/contents/2013/JVNDB-2013-000018.html,用户可参考如下供应商提供的安全公告获得补丁信息：http://jvn.jp/en/jp/JVN45545972/index.html,VxWorks SSH server (IPSSH)拒绝服务漏洞（CNVD-2013-01996）的补丁,2013/3/25
1394,CoDeSys 'Gateway Server'栈缓冲区溢出漏洞,CNVD-2013-01218,2013/2/22,高,3S-SmartSoftwareSolutionsCoDeSys2.x3S-SmartSoftwareSolutionsCoDeSysGatewayServer2.x,CVE-2012-4708,0,CoDeSys是一种功能强大的PLC软件编程工具，它支持IEC61131-3标准IL、ST、FBD、LD、CFC、SFC六种PLC编程语言。3SCODESYSGateway-Server存在一个基于栈的缓冲区溢出。允许远程攻击者利用漏洞向TCP1211端口发送特制报文使应用程序崩溃。,http://ics-cert.us-cert.gov/pdf/ICSA-13-050-01.pdf,3SCoDeSys2.3.9.38已经修复此漏洞，建议用户下载使用：http://www.3s-software.com/index.shtml?codesys_dev_dir,CoDeSys 'Gateway Server'栈缓冲区溢出漏洞的补丁,2013/2/22
1395,SIEMENS SIMATIC S7 PLC系统密码泄露漏洞,CNVD-2013-00453,2013/1/23,中,SIEMENSSIMATICS7PLCnull,0,57439,SiemensSIMATIC是一款采用单一工程技术环境的自动化软件。SIEMENSSIMATICS7PLC在线验证使用的挑战-应答协议存在安全漏洞，允许在边界网络中的攻击者截获TCP/IP通信，然后从文件中获取挑战-应答数据进行密码暴力破解。,https://ics-cert.us-cert.gov/alerts/ICS-ALERT-13-016-02,,,2016/9/13
1396,GE Proficy CIMPLICITY命令执行漏洞,CNVD-2013-00506,2013/1/24,高,GeneralElectricProficyHMI/SCADA–CIMPLICITY<=4.01GeneralElectricProficyProcessSystemswithCIMPLICITYnull,CVE-2013-0654,0,GE智能平台是一个为用户提供用于自动化控制和嵌入式领域的软硬件产品、服务以及专业技术。GEProficyCIMPLICITY是上位机组态软件。GEProficyCIMPLICITYCimWebServer未能正确校验输入信息，通过发送特制的报文，允许攻击者使内置Web服务器崩溃，在服务器上执行任意命令或完全控制服务器。,http://www.us-cert.gov/control_systems/pdf/ICSA-13-022-02.pdf,用户可参考如下厂商提供的安全公告获得补丁信息：http://www.us-cert.gov/control_systems/pdf/ICSA-13-022-02.pdf,GE Proficy CIMPLICITY命令执行漏洞的补丁,2013/1/24
1397,CoDeSys验证绕过漏洞,CNVD-2013-00303,2013/1/17,高,3S-SmartSoftwareSolutionsGmbHCoDeSys2.x,CVE-2012-6068,0,CoDeSys是一种PLC软件编程工具，它支持IEC61131-3标准IL、ST、FBD、LD、CFC、SFC六种PLC编程语言。在连接设备时CoDeSys运行时工具集(RuntimeToolkit)没有需要用户进行验证，允许攻击者获得设备上的管理员权限，并借此控制应用设备。,http://secunia.com/advisories/51847/,CoDeSys3.x已经修复此漏洞，建议用户下载使用：http://www.3s-software.com/index.shtml?en_V23_en,CoDeSys验证绕过漏洞的补丁,2013/1/17
1398,Rockwell Automation ControlLogix重放漏洞,CNVD-2013-00292,2013/1/17,高,RockwellAutomationControllogixnullRockwellAutomationMicrologix1100RockwellAutomationMicrologix1400,CVE-2012-6440,0,"RockwellAutomationMicroLogix是一款可编程控制器平台。Rockwell产品所使用的web服务器密码验证机制存在一个中间人攻击和重放攻击漏洞，允许攻击者利用漏洞获取Web服务器和诊断信息，或可更改产品配置。Rockwell如下产品受此漏洞影响：所有符合CIP和EtherNet/IP规范的EtherNet/IP产品。1756-ENBT,1756-EWEB,1768-ENBT,1768-EWEB通信模块,CompactLogixL32E和L35E控制器1788-ENBTFLEXLogi",http://www.us-cert.gov/control_systems/pdf/ICSA-13-011-03.pdf,用户可参考如下厂商提供的安全补丁以修复此漏洞：https://rockwellautomation.custhelp.com/app/answers/detail/a_id/470154https://rockwellautomation.custhelp.com/app/answers/detail/aid/470155https://rockwellautomation.custhelp.com/app/answers/detail/aid/470156,Rockwell Automation ControlLogix重放漏洞的补丁,2013/5/25
